OBJECTID,YEAR_,ALARM_DATE,CONT_DATE,CAUSE,REPORT_AC,GIS_ACRES,FIRE_NUM
"21889","2020",2020/09/26,2020/09/26,"10",5.000000000000000,3.013399600982666,
"21894","2020",2020/06/17,2020/06/17,"11",5.000000000000000,6.125276088714600,
"21895","2020",2020/08/30,2020/08/30,"14",1.000000000000000,1.086435437202454,
"21896","2020",2020/07/08,2020/07/08,"2",2.000000000000000,2.023604154586792,
"21897","2020",2020/10/10,2020/10/10,"2",2.000000000000000,2.017771720886230,
"21898","2020",2020/08/30,2020/08/30,"14",1.500000000000000,1.703425884246826,
"21899","2020",2020/06/06,2020/06/06,"14",1.000000000000000,1.242704987525940,
"21900","2020",2020/06/20,2020/06/20,"9",7.000000000000000,7.356204032897950,
"21901","2020",2020/09/08,2020/09/08,"14",4.000000000000000,4.073076725006106,
"21902","2020",2020/07/26,2020/07/26,"2",1.000000000000000,1.119405984878540,
"21903","2020",2020/05/28,2020/05/28,"10",5.000000000000000,5.638310432434082,
"21904","2020",2020/09/20,2020/09/20,"7",4.000000000000000,4.121929645538330,
"21905","2020",2020/06/28,2020/06/28,"9",1.000000000000000,1.346432209014893,
"21906","2020",2020/08/27,2020/08/27,"7",1.000000000000000,1.482662558555603,
"21907","2020",2020/07/08,2020/07/08,"9",1.500000000000000,1.913928985595703,
"21908","2020",2020/08/17,2020/08/17,"1",1.500000000000000,1.842305898666382,
"21909","2020",2020/10/03,2020/10/03,"7",2.000000000000000,1.931223988533020,
"21910","2020",2020/09/14,2020/09/14,"11",1.000000000000000,1.290407180786133,
"21911","2020",2020/07/27,2020/07/27,"14",2.000000000000000,2.308157205581665,
"21912","2020",2020/06/20,2020/06/20,"2",1.000000000000000,1.247527480125427,
"21913","2020",2020/08/08,2020/08/08,"2",6.000000000000000,6.730836868286134,
"21914","2020",2020/08/15,2020/08/15,"2",2.000000000000000,2.178815364837646,
"21915","2020",2020/11/22,2020/11/22,"8",1.000000000000000,1.331929564476013,
"21916","2020",2020/02/29,2020/08/29,"9",4.000000000000000,4.366046905517578,
"21917","2020",2020/09/10,2020/09/10,"2",5.000000000000000,5.429206371307374,
"21918","2020",2020/06/18,2020/06/18,"14",6.000000000000000,6.585586547851562,
"21919","2020",2020/07/08,2020/07/08,"2",5.000000000000000,5.713114738464356,
"21920","2020",2020/07/10,2020/07/10,"2",1.500000000000000,1.851237416267395,
"21921","2020",2020/07/08,2020/07/08,"9",1.500000000000000,1.710470795631409,
"21922","2020",2020/02/12,2020/02/12,"14",2.000000000000000,2.159534454345703,
"21923","2020",2020/04/02,2020/04/02,"5",1.000000000000000,1.070667743682861,
"21924","2020",2020/07/27,2020/07/27,"4",1.500000000000000,1.696867346763611,
"21925","2020",2020/08/16,2020/08/16,"1",1.000000000000000,1.204189658164978,
"21926","2020",2020/05/05,2020/05/05,"11",1.500000000000000,1.699512720108032,
"21927","2020",2020/08/19,2020/08/19,"14",1.000000000000000,1.731400489807129,
"21928","2020",2020/06/29,2020/06/29,"7",2.500000000000000,2.560388565063477,
"21929","2020",2020/05/27,2020/05/27,"11",8.000000000000000,8.700671195983888,
"21930","2020",2020/06/02,2020/06/02,"14",3.000000000000000,3.509618282318115,
"21931","2020",2020/11/23,2020/11/23,"5",1.000000000000000,1.042917609214783,
"21932","2020",2020/09/27,2020/09/27,"2",5.600000000000000,5.636059761047364,
"21933","2020",2020/08/09,2020/08/09,"4",1.500000000000000,1.435050964355469,
"21934","2020",2020/06/03,2020/06/06,"5",24.000000000000000,1.500946521759033,
"21936","2020",2020/10/16,2020/10/20,"1",15.000000000000000,5.151273250579834,
"21937","2020",2020/08/17,2020/09/10,"1",2.000000000000000,21.372030258178711,
"21938","2020",2020/08/17,2020/09/10,"1",10.000000000000000,12.209179878234863,
"21939","2020",2020/08/17,2020/09/10,"1",0.050000000000000,6.258502960205078,
"21940","2020",2020/08/17,2020/09/10,"1",0.250000000000000,27.641740798950195,
"21941","2020",2020/08/17,2020/09/10,"1",1.960000000000000,92.395050048828125,
"21942","2020",2020/08/17,2020/09/26,"1",20.000000000000000,174.789001464843750,
"21943","2020",2020/08/24,2020/09/10,"1",947.000000000000000,946.583374023437386,
"21945","2007",2007/10/21,2007/10/23,"14",,25.736713409423828,"00233414"
"21946","2007",2007/10/22,2007/10/25,"14",,2824.877197265625000,"00233077"
"21947","2007",2007/10/20,2007/11/15,"2",54716.000000000000000,58410.335937499992724,"00000166"
"21948","2007",2007/09/11,2007/09/11,"14",,172.214950561523438,"00201384"
"21949","2007",2007/11/24,2007/11/27,"14",,4707.997070312500000,"00259483"
"21950","2007",2007/05/19,2007/05/22,"14",,2373.844970703125000,"00109398"
"21951","2007",2007/07/07,2007/07/08,"14",,245.233963012695341,"00148311"
"21952","2007",2007/08/13,2007/08/14,"14",,81.033500671386719,"00177427"
"21954","2007",2007/10/21,2007/10/21,"14",,30.301418304443359,"00231876"
"21955","2007",2007/10/22,2007/10/23,"14",,44.167770385742188,"00233414"
"21956","2007",2007/10/23,,"14",,22.491729736328125,"00233912"
"21963","2007",2007/07/19,2007/07/19,"14",840.559999999999945,840.558288574218750,"00717959"
"21964","2007",2007/06/24,2007/06/29,"2",12432.149999999999636,12432.160156250000000,"00718055"
"21965","2007",2007/05/09,2007/05/13,"9",567.000000000000000,567.456604003906250,"0713610"
"21966","2007",2007/04/12,2007/04/13,"14",77.000000000000000,77.802772521972656,"00080271"
"21968","2007",2007/07/07,,"14",743.000000000000000,743.479919433593750,"00148415"
"21969","2007",2007/09/01,2007/09/08,"14",211.000000000000000,211.621948242187500,"00193853"
"21970","2007",2007/08/28,2007/09/03,"10",150.000000000000000,150.936065673828125,"00009400"
"21971","2007",2007/09/02,2007/09/05,"1",100.000000000000000,83.052200317382812,"00009688"
"21973","2007",2007/10/23,2007/10/25,"14",,39.108467102050781,"00233523"
"21974","2007",2007/05/20,,"14",,329.080932617187500,"00000000"
"21979","2007",2007/07/06,2007/07/17,"1",75.000000000000000,73.360008239746094,"00000000"
"21980","2007",2007/10/02,2007/10/03,"5",64.000000000000000,64.511810302734375,"00000000"
"21981","2007",2007/06/23,2007/07/29,"5",314.000000000000000,481.780029296875000,"00000000"
"21982","2007",2007/06/01,2007/06/04,"1",518.000000000000000,517.562927246093750,"00000000"
"21983","2007",2007/08/14,2007/08/15,"14",368.000000000000000,508.351104736328125,"00000000"
"21984","2007",2007/07/11,2007/07/11,"2",60.000000000000000,46.321990966796875,"00000000"
"21985","2007",2007/06/24,2007/06/27,"14",45.000000000000000,49.278236389160163,"00000000"
"21986","2007",2007/07/15,2007/07/15,"11",,129.011093139648438,"00000000"
"21987","2007",2007/05/18,2007/05/22,"14",450.000000000000000,636.530212402343864,"00000000"
"21988","2007",2007/07/28,2007/07/30,"7",128.000000000000000,121.548217773437500,"00000000"
"21989","2007",2007/07/22,2007/07/22,"10",40.000000000000000,36.994609832763672,"00000000"
"21991","2007",2007/03/30,2007/03/31,"8",,224.327636718750028,"00000001"
"21992","2007",2007/06/08,2007/06/08,"10",,0.132265999913216,"00000002"
"21993","2007",2007/10/21,2007/10/21,"14",,16.840963363647461,"00000003"
"21994","2007",2007/04/30,2007/04/30,"9",,0.320583969354630,"00000001"
"21995","2007",2007/04/01,2007/04/01,"9",0.300000000000000,0.308961540460587,"00000239"
"21996","2007",2007/05/09,2007/05/09,"9",0.200000000000000,0.308980941772461,"00000313"
"22005","2007",2007/08/20,2007/08/23,"8",490.000000000000000,501.578674316406250,"00006785"
"22006","2007",2007/09/03,2007/09/04,"11",187.000000000000000,188.254623413085966,"00007295"
"22007","2007",2007/10/21,2007/10/23,"11",710.000000000000000,808.829223632812500,"00008758"
"22009","2007",2007/06/21,2007/06/21,"9",0.800000000000000,0.808401405811310,"00000420"
"22010","2007",2007/07/03,2007/07/03,"2",0.500000000000000,0.513943850994110,"00000457"
"22012","2007",2007/10/07,2007/10/07,"7",2.000000000000000,2.014412164688110,"00000677"
"22013","2007",2007/11/03,2007/11/03,"9",0.100000000000000,0.016780473291874,"00000717"
"22020","2007",2007/07/01,2007/07/01,"7",126.000000000000000,125.960571289062500,"00000000"
"22021","2007",2007/06/18,2007/06/18,"14",1.200000000000000,0.981788158416748,"00000000"
"22034","2007",2007/07/06,2007/07/11,"1",6460.000000000000000,6462.620117187500000,"00000015"
"22036","2007",2007/07/05,2007/07/14,"1",13.000000000000000,12.165870666503906,"00000025"
"22037","2007",2007/07/06,2007/07/13,"1",1633.000000000000000,1643.768798828125000,"00000023"
"22040","2007",2007/06/01,2007/06/11,"1",1080.000000000000000,1075.999389648437500,"00000557"
"22041","2007",2007/09/19,2007/09/12,"11",15.000000000000000,14.640404701232910,"00006532"
"22042","2007",2007/08/31,2007/08/31,"1",30.320000000000000,30.308343887329102,"00004262"
"22043","2007",,2007/04/06,"1",793.299999999999955,794.124023437500000,"00000622"
"22044","2007",2007/09/03,,"9",,12.557439804077148,"00006277"
"22045","2007",2007/07/20,2007/06/23,"9",84.700000000000003,1430.317260742187500,"00001504"
"22046","2007",2007/06/10,2007/06/11,"14",213.000000000000000,213.116195678710938,"00001379"
"22047","2007",2007/08/30,2007/08/31,"14",145.000000000000000,145.139739990234375,"00004229"
"22048","2007",2007/08/18,2007/08/19,"14",15.000000000000000,16.036626815795898,"00002767"
"22049","2007",2007/01/24,2007/01/24,"14",99.000000000000000,60.566341400146491,"00000285"
"22050","2007",2007/05/22,2007/05/28,"11",726.000000000000000,726.403564453125000,"00000000"
"22051","2007",2007/08/03,2007/08/03,"10",380.000000000000000,247.546981811523438,"00000000"
"22052","2007",2007/08/07,2007/08/07,"7",1057.000000000000000,1057.202148437500000,"00000000"
"22053","2007",2007/03/22,2007/03/23,"11",300.000000000000000,73.787048339843750,"00002844"
"22054","2007",2007/08/10,2007/08/19,"14",5670.000000000000000,5671.028320312500000,"00008730"
"22055","2007",2007/10/30,,"1",28.000000000000000,29.358068466186523,"00000090"
"22056","2007",2007/04/05,2007/05/25,"1",98.000000000000000,98.083465576171875,"00000004"
"22057","2007",2007/09/03,2007/09/25,"2",64995.000000000000000,64959.957031250000000,"00000098"
"22059","2007",2007/09/02,2007/09/02,"1",2200.000000000000000,2122.342529296875000,"00000129"
"22060","2007",2007/07/06,2007/07/13,"1",12051.000000000000000,27062.869140625000000,"00000022"
"22061","2007",2007/10/29,2007/12/18,"1",560.000000000000000,596.915893554687500,"00000052"
"22066","2007",2007/10/23,2007/10/23,"9",13.000000000000000,13.432594299316406,"00000066"
"22067","2007",2007/08/01,2007/08/01,"2",150.000000000000000,149.886734008789062,"00000036"
"22068","2007",2006/09/05,2007/09/17,"9",8422.000000000000000,8421.043945312500000,"00000064"
"22069","2007",2007/07/10,2007/07/11,"14",444.000000000000000,444.157135009765625,"00005025"
"22070","2007",2007/08/22,2007/08/22,"2",,78.042297363281250,"00000000"
"22071","2007",2007/08/02,2007/08/02,"10",,15.186108589172363,"00000000"
"22072","2007",2007/07/27,2007/07/27,"14",,83.313751220703125,"00000000"
"22073","2007",2007/09/21,2007/09/22,"1",,282.393737792968750,"00000000"
"22074","2007",2007/05/28,2007/05/28,"1",,20.309356689453125,"00000000"
"22075","2007",2007/06/01,2007/06/01,"8",,62.634059906005859,"00000000"
"22076","2007",2007/04/09,2007/04/09,"5",,13.753272056579590,"00000000"
"22077","2007",2007/06/29,2007/06/29,"1",,197.490646362304659,"00000000"
"22078","2007",2007/07/23,2007/07/23,"14",,29.607963562011719,"00000000"
"22079","2007",2007/09/14,2007/09/14,"14",,30.927938461303711,"00000000"
"22084","2007",2007/07/06,2007/07/06,"7",,14.476454734802246,"00000000"
"22085","2007",2007/10/02,2007/10/02,"2",,85.658264160156250,"00000000"
"22086","2007",2007/08/23,2007/08/23,"14",,49.375442504882812,"00000000"
"22087","2007",2007/07/29,2007/07/29,"14",,16.271547317504883,"00000000"
"22088","2007",2007/08/10,2007/08/19,"7",168.000000000000000,253.650283813476562,"00000037"
"22089","2007",2007/08/30,2007/08/31,"1",20.000000000000000,18.425411224365234,"00000061"
"22090","2007",2007/08/09,2007/08/10,"4",12.000000000000000,12.168941497802734,"00000037"
"22094","2007",2007/06/03,2007/06/16,"9",4200.000000000000000,4196.017089843750000,"00000011"
"22095","2007",2007/07/10,2007/07/21,"1",10.000000000000000,10.107420921325684,"00000064"
"22096","2007",2007/08/27,2007/12/18,"1",1022.000000000000000,1004.114196777343750,"00000042"
"22097","2007",2007/06/23,2007/07/02,"4",3100.000000000000000,3069.804931640625000,"00000013"
"22103","2007",2007/04/29,2007/08/02,"9",1350.000000000000000,1348.932373046874773,"00000004"
"22105","2007",2007/08/29,2007/09/09,"1",599.000000000000000,597.479187011718750,"00000088"
"22106","2007",2007/10/18,2007/10/20,"5",27.000000000000000,26.605596542358398,"00000098"
"22112","2007",2007/08/30,2007/09/02,"1",422.000000000000000,422.329956054687500,"00000000"
"22113","2007",2007/05/12,2007/05/12,"2",28.000000000000000,24.734619140625000,"00000000"
"22114","2007",2007/03/29,2007/03/29,"5",36.000000000000000,37.538047790527344,"00000000"
"22115","2007",2007/10/08,2007/10/08,"15",25.000000000000000,24.842897415161133,"00000000"
"22116","2007",2007/06/26,2007/06/26,"2",44.000000000000000,33.982322692871094,"00000000"
"22117","2007",2007/07/01,2007/07/01,"7",50.000000000000000,49.415012359619141,"00000000"
"22118","2007",2007/08/30,2007/08/30,"1",20.000000000000000,19.033483505249023,"00000000"
"22119","2007",2007/08/24,2007/08/24,"2",13.000000000000000,18.521669387817383,"00000000"
"22120","2007",2007/07/11,2007/07/12,"1",13.800000000000001,13.790443420410156,"00003146"
"22121","2007",,2007/07/22,"14",53.299999999999997,53.446311950683594,"00002293"
"22123","2007",,2007/06/18,"9",31.000000000000000,31.797487258911133,00HUDH9X
"22125","2007",2007/02/17,2007/02/18,"1",169.000000000000000,168.815521240234375,"00000599"
"22126","2007",2007/08/29,2007/08/29,"14",20.000000000000000,8.780858039855962,"00006858"
"22127","2007",2007/05/19,2007/05/19,"14",30.000000000000000,49.257476806640625,"00003388"
"22128","2007",2007/03/22,,"9",,66.902305603027344,"00002844"
"22129","2007",2007/07/15,,"1",,89.101943969726562,"00000836"
"22131","2007",2007/07/15,,"14",,77.203224182128906,"00007016"
"22132","2007",2007/07/23,2007/06/24,"9",84.700000000000003,84.723747253417969,"00001568"
"22136","2007",2007/08/26,2007/08/31,"1",187.000000000000000,186.809020996093750,"00008854"
"22137","2007",2007/08/18,2007/08/19,"10",45.000000000000000,45.799530029296875,"00009029"
"22138","2007",2007/06/15,2007/06/15,"4",3.500000000000000,3.428311109542847,"00000000"
"22139","2007",2007/05/30,2007/05/30,"2",40.000000000000000,34.533073425292969,"00000000"
"22140","2007",2007/08/31,2007/08/31,"2",14.000000000000000,13.873017311096191,"00000000"
"22141","2007",2007/07/11,2007/07/11,"14",100.000000000000000,59.803901672363281,"00000000"
"22142","2007",2007/06/27,2007/06/27,"7",27.000000000000000,24.250387191772461,"00000000"
"22143","2007",2007/07/28,2007/07/28,"10",47.000000000000000,46.991291046142578,"00005592"
"22144","2007",2007/06/23,2007/06/23,"7",,20.990444183349609,"00000000"
"22145","2007",2007/06/28,2007/06/28,"7",,72.230445861816406,"00000000"
"22146","2007",2007/10/07,2007/10/07,"2",,146.032699584960938,"00000000"
"22147","2007",2007/07/16,2007/07/16,"2",,935.631958007812500,"00000000"
"22148","2007",2007/10/23,2007/10/23,"6",,194.885269165039062,"00000000"
"22149","2007",2007/08/15,2007/08/15,"14",,31.350093841552734,"00000000"
"22150","2007",2007/07/06,2007/07/06,"7",,69.976165771484375,"00000000"
"22151","2007",2007/08/07,2007/08/07,"7",,10.325691223144531,"00000000"
"22152","2007",2007/09/07,2007/09/07,"7",,38.748405456542969,"00000000"
"22153","2007",2007/06/22,2007/06/22,"2",,16.193367004394531,"00000000"
"22154","2007",2007/08/18,2007/08/18,"9",20.000000000000000,19.813339233398438,"00000038"
"22155","2007",2007/04/09,2007/04/09,"5",,10.571572303771973,"00000000"
"22156","2007",2007/09/24,2007/09/24,"14",,13.976875305175781,"00000000"
"22160","2007",2007/09/03,2007/09/15,"5",47760.000000000000000,47748.273437500000000,"00000000"
"22161","2007",2007/08/30,2007/09/09,"11",151.000000000000000,166.154968261718750,"00000000"
"22162","2007",2007/07/10,2007/07/12,"14",1000.000000000000000,919.199462890625000,"00000000"
"22163","2007",2007/08/13,2007/08/14,"2",12.000000000000000,11.326786041259766,"00000000"
"22164","2007",2007/06/17,2007/06/17,"2",75.000000000000000,110.625015258789062,"00000000"
"22165","2007",2007/06/29,2007/06/29,"7",176.000000000000000,176.671188354492188,"00000000"
"22174","2007",2007/01/15,2007/01/15,"5",40.000000000000000,15.014842033386230,"00000000"
"22175","2007",2007/05/07,2007/05/07,"2",45.000000000000000,45.855659484863281,"00000000"
"22176","2007",2007/05/10,2007/05/10,"2",,44.711528778076165,"00000000"
"22177","2007",2007/05/22,2007/05/22,"14",25.000000000000000,26.076375961303711,"00000000"
"22178","2007",2007/06/30,2007/06/30,"8",2.000000000000000,45.719734191894531,"00000000"
"22179","2007",2007/08/01,2007/08/01,"11",12.000000000000000,13.125205993652344,"00000000"
"22180","2007",2007/08/01,2007/08/01,"2",10.000000000000000,16.182130813598633,"00000000"
"22181","2007",2007/08/19,2007/08/19,"2",20.000000000000000,16.545183181762695,"00000000"
"22182","2007",2007/08/23,2007/08/23,"14",58400.000000000000000,12.779738426208496,"00000000"
"22183","2007",2007/08/30,2007/08/30,"1",22.000000000000000,19.971206665039062,"00000000"
"22184","2007",2007/09/12,2007/09/12,"11",14.000000000000000,12.736194610595703,"00000000"
"22185","2007",2007/09/10,2007/09/12,"14",60.000000000000000,55.687282562255859,"00000000"
"22186","2007",2007/12/03,2007/12/03,"2",97.000000000000000,97.131248474121094,"00000000"
"22187","2007",2007/01/16,2007/01/16,"15",,332.362670898437500,"00000000"
"22188","2007",2007/05/25,2007/05/26,"5",110.000000000000000,102.867218017578125,"00000331"
"22189","2007",2007/06/04,2007/06/04,"2",208.000000000000000,208.236633300781250,"00000371"
"22190","2007",2007/07/02,2007/07/03,"14",100.000000000000000,101.422554016113281,"00000470"
"22191","2007",2007/07/21,2007/07/21,"14",230.000000000000000,228.982635498046875,"00000550"
